Distributors,Brands,Item Names,Draft/Package,Current On Hand in Case Equivs,Projected Daily Rate of Sales,Projected Days on Hand,90 Days 4/23/2026 thru 7/21/2026 Case Equivs,90 Days 4/23/2025 thru 7/21/2025 Case Equivs,Pct,90 Days  7/22/2025 thru 10/19/2025 Case Equivs,Projected 90 Days Sales Case Equivs,Projected Order in Case Equivs,Last Sale Date
"Doll Dist - Des Moines, IA",Pink Boots,Pink Outside The Box 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/20/2025
"Doll Dist - Des Moines, IA",Pink Boots,Pink Outside The Box 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/19/2025
"Doll Dist - Des Moines, IA",Pink Boots,Pink Outside The Box 4/6/12oz Can,PACKAGE,0,0,0,0,4,-1,0,0,0,05/13/2025
"Doll Dist - Des Moines, IA",Special Batches,Special Batch 1/2 Barrel,DRAFT,0,0.23703704086,0,55.111112,213.555559,-0.741935483871,82.666668,21.333333677417,21.333333677417,07/09/2026
"Doll Dist - Des Moines, IA",Special Batches,Special Batch 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,10/01/2021
"Doll Dist - Des Moines, IA",Patagonia Kernza Lager,Patagonia Kernza Lager 1/2 Barrel Keg,DRAFT,0,0.7873016,0,62.000001,96.444446,-0.357142857143,110.222224,70.857143999984,70.857143999984,05/21/2026
"Doll Dist - Des Moines, IA",Wade Wisely Coffee Oatmea,Wade Wisely 4/6/12oz Can,PACKAGE,0,0.522222222222,0,0,0,--,47,47,47,11/28/2025
"Doll Dist - Des Moines, IA",Wade Wisely Coffee Oatmea,Wade Wisely 1/6 Barrel Keg,DRAFT,0,0.229333311111,0,0,0,--,20.639998,20.639998,20.639998,10/30/2025
"Doll Dist - Des Moines, IA",Wade Wisely Coffee Oatmea,Wade Wisely 1/2 Barrel Keg,DRAFT,0,0.459259266667,0,0,0,--,41.333334,41.333334,41.333334,10/30/2025
"Doll Dist - Des Moines, IA",Squeeze Vodka Lemonade,Squeeze Vodka Strawberry Lemonade 6/4/12oz Can,PACKAGE,0,0,0,0,145,-1,116,0,0,10/02/2025
"Doll Dist - Des Moines, IA",Fruitfully Just,Fruitfully Just 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/27/2024
"Doll Dist - Des Moines, IA",Windbreak Pale Ale,Windbreak Pale Ale 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/16/2026
"Doll Dist - Des Moines, IA",Windbreak Pale Ale,Windbreak Pale Ale 4/6/12oz Can,PACKAGE,0,0.133333333333,0,12,0,--,0,0,0,05/26/2026
"Doll Dist - Des Moines, IA",Iowa City Lager,Iowa City Lager 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,07/19/2024
"Doll Dist - Des Moines, IA",Iowa City Lager,Iowa City Lager 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,10/27/2023
"Doll Dist - Des Moines, IA",Juicy Jam,Juicy Jam 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/14/2025
"Doll Dist - Des Moines, IA",Juicy Jam,Juicy Jam 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,03/11/2025
"Doll Dist - Des Moines, IA",Juicy Jam,Juicy Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/19/2025
"Doll Dist - Des Moines, IA",Into the Woods,Into The Woods 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/29/2023
"Doll Dist - Des Moines, IA",Into the Woods,Into The Woods 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/26/2024
"Doll Dist - Des Moines, IA",Into the Woods,Into the Woods 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,12/26/2024
"Doll Dist - Des Moines, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 4/6/12oz,PACKAGE,0,0,0,0,0,--,0,0,0,09/12/2024
"Doll Dist - Des Moines, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,08/26/2024
"Doll Dist - Des Moines, IA",Corn Queen,Corn Queen Lager 4/6/12oz Can,PACKAGE,0,0.333333333333,0,0,0,--,30,30,30,10/09/2025
"Doll Dist - Des Moines, IA",HDTV,HDTV 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,06/11/2024
"Doll Dist - Des Moines, IA",HDTV,HDTV 6/4/16 oz can,PACKAGE,0,0,0,0,0,--,0,0,0,07/05/2024
"Doll Dist - Des Moines, IA",Colorado Smuggler,Colorado Smuggler 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,05/10/2022
"Doll Dist - Des Moines, IA",Colorado Smuggler,Colorado Smuggler 1/2 Barrel,DRAFT,0,0,0,0,89.555557,-1,0,0,0,06/04/2025
"Doll Dist - Des Moines, IA",Colorado Smuggler,Colorado Smuggler 6/4/16oz Can,PACKAGE,0,0,0,0,55.999993,-1,0,0,0,05/15/2025
"Doll Dist - Des Moines, IA",Coconut King,Coconut King 1/6 bbl,DRAFT,0,0,0,0,0,--,0,0,0,03/23/2021
"Doll Dist - Des Moines, IA",Coconut King,Coconut King 6/4/16 oz,PACKAGE,0,0.933333277778,0,0,0,--,83.999995,83.999995,83.999995,11/06/2025
"Doll Dist - Des Moines, IA",Autumn Amber Ale,Autumn Amber Ale 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,10/24/2024
"Doll Dist - Des Moines, IA",Emerald Eddy,Emerald Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/17/2025
"Doll Dist - Des Moines, IA",Sova,Sova 4/6/12oz Can,PACKAGE,0,-0.011111111111,0,-1,0,--,20,0,0,03/12/2026
"Doll Dist - Des Moines, IA",Sova,Sova 1/2 Barrel,DRAFT,0,0.306172844444,0,0,0,--,27.555556,27.555556,27.555556,03/12/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 2/12/12oz Can,PACKAGE,2314,53.741547748577,43.0579,5495,5209,0.054904972164,4585,4836.73929737194,922.73929737194,07/17/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 1/2 Barrel Keg,DRAFT,2294,71.716524266539,31.987,6530.666757,6496.222311,0.005302227102,6420.444529,6454.48718398855,1625.37618398855,07/20/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 4/6/12oz Can,PACKAGE,942,37.243245381797,25.2932,3406,3651,-0.067104902766,3593,3351.89208436176,709.892084361762,07/17/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 6/4/16oz Can,PACKAGE,556,21.696185717722,25.6266,1309.333297,1077.333301,0.215346537404,1606.666621,1952.65671459494,329.989714594935,07/17/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 1/6 Barrel Keg,DRAFT,337.12,10.918259907052,30.8767,928.799926,949.43994,-0.021739146554,1004.479928,982.643391634657,324.456391634657,07/17/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 1/12/19.2 oz Can,PACKAGE,270.4,6.822900688298,39.6312,666.4,723.2,-0.078539823009,666.4,614.061061946802,87.661061946802,07/17/2026
"7G - Cedar Rapids, IA",Easy Eddy,Easy Eddy 1/24/12oz Can,PACKAGE,0,10.8,0,972,0,--,0,0,0,07/03/2026
"7G - Cedar Rapids, IA",Tigerhawk,Tigerhawk 2/12/12oz Can,PACKAGE,1102,25.7,42.8794,2313,0,--,0,0,-2802,07/17/2026
"7G - Cedar Rapids, IA",Tigerhawk,Tigerhawk 1/2 Barrel Keg,DRAFT,564.889,11.175308711111,50.548,1005.777784,0,--,0,0,-1556.889,07/17/2026
"7G - Cedar Rapids, IA",Tigerhawk,Tigerhawk 1/24/12oz Can,PACKAGE,361,2.633333333333,137.0886,237,0,--,0,0,-361,07/16/2026
"7G - Cedar Rapids, IA",Tigerhawk,Tigerhawk 4/6/16oz Can,PACKAGE,292,7.466666477778,39.1071,671.999983,0,--,0,0,-718.667,07/17/2026
"7G - Cedar Rapids, IA",Tigerhawk,Tigerhawk 1/6 Barrel Keg,DRAFT,185.76,0.586073988889,316.9566,52.746659,0,--,0,0,-231.627,07/16/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighborhood Beer 1/2 Barrel Keg,DRAFT,936.889,23.764152681014,39.4245,2108.000016,1887.555574,0.116788318732,1915.111132,2138.77374129122,264.995741291217,07/17/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighborhood Beer 2/12/12oz Can,PACKAGE,368,7.631111111116,48.2236,901,1590,-0.433333333333,1212,686.800000000404,18.800000000404,07/17/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighborhood Beer 4/6/12oz Can,PACKAGE,279,6.560734908135,42.5257,627,635,-0.012598425197,598,590.466141732194,111.466141732194,07/17/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighborhood Beer 1/24/12oz Can,PACKAGE,96,15.555555555556,6.1714,84,0,--,700,1400,1304,07/14/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighborhood Beer 1/6 Barrel Keg,DRAFT,87.147,1.673377150095,52.0785,165.119987,208.693316,-0.208791205369,190.34665,150.603943508549,17.589943508549,07/17/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighborhood Beer 6/4/16oz Can,PACKAGE,68,113.157677936285,0.6009,169.33332,9.333332,17.142858306123,561.333327,10184.1910142656,10009.5240142656,07/17/2026
"7G - Cedar Rapids, IA",Neighborhood Beer,Neighbs 4/6/8oz Can,PACKAGE,40.667,0.562963088889,72.2374,50.666678,0,--,0,0,-40.667,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer,Citrus Surfer 1/2 Barrel Keg,DRAFT,950.667,30.044291310128,31.6422,2734.888921,2438.666702,0.121468923472,2411.111143,2703.98621791155,375.541217911553,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer,Citrus Surfer 2/12/12oz Can,PACKAGE,268,7.320216049382,36.6109,895,1296,-0.309413580247,954,658.819444444362,-109.180555555638,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer,Citrus Surfer 4/6/12oz Can,PACKAGE,238,9.060917874398,26.2667,935,1150,-0.186956521739,1003,815.482608695783,177.482608695783,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer,Citrus Surfer 1/6 Barrel Keg,DRAFT,153.653,3.314281688872,46.3609,362.346642,415.093307,-0.127071827251,341.706639,298.285351998472,7.032351998472,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer,Citrus Surfer 6/4/16oz Can,PACKAGE,136,2.594073989852,52.4272,135.999994,159.999996,-0.15000001625,274.666663,233.466659086667,-9.200340913333,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer,Citrus Surfer 1/12/19.2oz Can,PACKAGE,93.6,0.822427350428,113.8094,77.6,104,-0.253846153846,99.2,74.018461538477,-83.581538461523,07/17/2026
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,651,11.266666666667,57.7811,1014,0,--,0,0,-851,07/17/2026
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,0,0,0,787,-1,578,0,0,10/28/2025
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #5,PACKAGE,0,0,0,0,0,--,0,0,0,01/30/2024
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #8,PACKAGE,0,0,0,0,0,--,0,0,0,10/23/2024
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,0,0,0,1168,-1,8,0,0,07/23/2025
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #2,PACKAGE,0,0,0,0,0,--,0,0,0,03/16/2023
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #1,PACKAGE,0,0,0,0,0,--,0,0,0,11/18/2022
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #3,PACKAGE,0,0,0,0,0,--,0,0,0,06/06/2023
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #4,PACKAGE,0,0,0,0,0,--,0,0,0,11/17/2023
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,5.5,0,495,0,--,0,0,0,07/01/2026
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/29/2025
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz Can,PACKAGE,0,11.155555555556,0,0,0,--,1004,1004,1004,03/06/2026
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #7,PACKAGE,0,0,0,0,0,--,0,0,0,08/02/2024
"7G - Cedar Rapids, IA",Eddy Variety Pack,Eddy Variety Pack 2/12/12oz can #6,PACKAGE,0,0,0,0,0,--,0,0,0,05/08/2024
"7G - Cedar Rapids, IA",Silo Amber Ale,Silo Amber 1/2 Barrel Keg,DRAFT,385.778,8.649382833333,44.6018,778.444455,0,--,0,0,-551.111,07/16/2026
"7G - Cedar Rapids, IA",Silo Amber Ale,Silo Amber 4/6/12oz Can,PACKAGE,120,1.988888888889,60.3352,179,0,--,0,0,-220,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,300,3.333333333333,90,300,0,--,0,0,-300,07/09/2026
"7G - Cedar Rapids, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,133,2.785124302386,47.7537,466,1095,-0.574429223744,589,250.661187214784,-82.338812785216,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer Variety Pac,Citrus Surfer Variety Pack 2/12/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/01/0001
"7G - Cedar Rapids, IA",Wild Eddy,Wild Eddy 4/6/12oz Can,PACKAGE,252,3.71216702664,67.8849,381,463,-0.177105831533,406,334.095032397602,-17.904967602398,07/17/2026
"7G - Cedar Rapids, IA",Wild Eddy,Wild Eddy 1/2 Barrel Keg,DRAFT,158.444,5.194997635481,30.4993,461.55556,530.444452,-0.129870133885,537.33334,467.549787193326,143.772787193326,07/17/2026
"7G - Cedar Rapids, IA",Wild Eddy,Wild Eddy 1/6 Barrel Keg,DRAFT,9.173,0.030577773333,299.9891,6.879999,22.93333,-0.7,9.173332,2.7519996,-8.7140004,06/09/2026
"7G - Cedar Rapids, IA",Zero Eddy,Zero Eddy 4/6/12oz Can,PACKAGE,231,5.844444444444,39.5247,526,0,--,0,0,-331,07/17/2026
"7G - Cedar Rapids, IA",Zero Eddy,Zero Eddy 2/12/12oz Can,PACKAGE,140,4.066666666667,34.4262,366,0,--,0,0,-290,07/17/2026
"7G - Cedar Rapids, IA",Royal Eddy,Royal Eddy 1/2 Barrel Keg,DRAFT,151.556,2.690493870556,56.3302,254.888893,275.55556,-0.075,261.777782,242.14444835,35.47744835,07/09/2026
"7G - Cedar Rapids, IA",Royal Eddy,Royal Eddy 1/12/19.2oz Can,PACKAGE,76.8,2.61766183575,29.3392,229.6,184,0.247826086957,188.8,235.589565217482,94.789565217482,07/17/2026
"7G - Cedar Rapids, IA",Royal Eddy,Royal Eddy 4/6/12oz Can,PACKAGE,59,8.155324074073,7.2345,719,720,-0.001388888889,735,733.979166666585,374.979166666585,07/17/2026
"7G - Cedar Rapids, IA",Royal Eddy,Royal Eddy 1/6 Barrel Keg,DRAFT,0,0.025481477778,0,2.293333,0,--,0,0,0,06/19/2026
"7G - Cedar Rapids, IA",Summer Jam,Summer Jam 1/2 Barrel Keg,DRAFT,158.444,3.098469176001,51.1362,633.777786,688.8889,-0.080000002903,303.111116,278.862225840068,-155.137774159932,07/17/2026
"7G - Cedar Rapids, IA",Summer Jam,Summer Jam 1/6 Barrel Keg,DRAFT,64.213,0.430729081444,149.0798,139.893315,190.346643,-0.265060245901,52.74666,38.765617329944,-117.180382670056,07/17/2026
"7G - Cedar Rapids, IA",Summer Jam,Summer Jam 6/4/12oz Can,PACKAGE,52,3.8,13.6842,342,293,0.167235494881,0,0,-252,07/17/2026
"7G - Cedar Rapids, IA",Easy Going,Easy Going 2/12/12oz Can,PACKAGE,115,2.633333333333,43.6709,237,0,--,0,0,-115,07/17/2026
"7G - Cedar Rapids, IA",Easy Going,Easy Going 1/2 Barrel,DRAFT,75.778,3.214814866667,23.5715,289.333338,0,--,0,0,-186,07/16/2026
"7G - Cedar Rapids, IA",Easy Going,Easy Going 4/6/12oz Can,PACKAGE,55,2.044444444444,26.9022,184,0,--,0,0,-155,07/17/2026
"7G - Cedar Rapids, IA",Easy Going,Easy Going 1/6 Barrel Keg,DRAFT,9.173,0.1274074,71.9974,11.466666,0,--,0,0,-9.173,07/15/2026
"7G - Cedar Rapids, IA",RAGBRAI BEER,Ragbrai Beer 4/6/16oz Can,PACKAGE,182.667,0.138673551746,1317.2447,30.666665,114.666656,-0.732558129191,46.666663,12.480619657133,-170.186380342867,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer Lime,Citrus Surfer Lime 1/2 Barrel Keg,DRAFT,96.444,4.703336021791,20.5054,523.555561,647.555563,-0.191489362589,523.555563,423.300241961205,106.412241961205,07/16/2026
"7G - Cedar Rapids, IA",Citrus Surfer Lime,Citrus Surfer Lime 4/6/12oz Can,PACKAGE,68,1.511882229234,44.977,182,317,-0.425867507886,237,136.069400631018,-31.930599368982,07/17/2026
"7G - Cedar Rapids, IA",Citrus Surfer Lime,Citrus Surfer Lime 1/6 Barrel Keg,DRAFT,0,0,0,0,11.466665,-1,9.173332,0,0,01/27/2026
"7G - Cedar Rapids, IA",Lupo,Lupo 4/6/12oz Can,PACKAGE,73,0.506488888889,144.1295,77,125,-0.384,74,45.584,-27.416,07/17/2026
"7G - Cedar Rapids, IA",Lupo,Lupo 1/2 Barrel,DRAFT,0,1.224691377778,0,110.222224,165.333336,-0.333333333333,0,0,0,06/09/2026
"7G - Cedar Rapids, IA",Lupo,Lupo 1/6 Barrel,DRAFT,0,0.025481477778,0,0,0,--,2.293333,2.293333,2.293333,09/17/2025
"7G - Cedar Rapids, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/2 Barrel Keg,DRAFT,41.333,4.514940133656,9.1547,509.777786,475.333341,0.072463768116,378.888895,406.344612029007,34.344612029007,07/17/2026
"7G - Cedar Rapids, IA",Arms Race Pale Ale,Arms Race Pale Ale 2/12/12oz Can,PACKAGE,0,0,0,0,81,-1,-3,0,0,07/15/2025
"7G - Cedar Rapids, IA",Arms Race Pale Ale,Arms Race Pale Ale 4/6/12oz Can,PACKAGE,0,5.025944726455,0,335,394,-0.149746192893,532,452.335025380924,252.335025380924,07/07/2026
"7G - Cedar Rapids, IA",Arms Race Pale Ale,Arms Race Pale Ale 1/6 Barrel Keg,DRAFT,0,0.535111028889,0,48.159994,34.399996,0.399999988372,34.399995,48.159992599997,11.466992599997,07/15/2026
"7G - Cedar Rapids, IA",Sweet Spot Hard Iced Tea,Sweet Spot Hard Iced Tea 6/4/12oz Can,PACKAGE,41,0.218412698413,187.718,16,35,-0.542857142857,43,19.657142857149,-21.342857142851,07/08/2026
"7G - Cedar Rapids, IA",1939 Amber Ale,1939 Amber 1/6 Barrel Keg,DRAFT,38.987,1.44355541217,27.0076,133.013322,197.22665,-0.32558139582,192.639981,129.919987095282,90.932987095282,07/17/2026
"7G - Cedar Rapids, IA",1939 Amber Ale,1939 Amber 4/6/12oz Can,PACKAGE,0,1.669478908187,0,174,403,-0.5682382134,348,150.2531017368,150.2531017368,06/05/2026
"7G - Cedar Rapids, IA",1939 Amber Ale,1939 Amber 1/2 Barrel Keg,DRAFT,0,0,0,0,895.555567,-1,682.000011,0,0,04/01/2026
"7G - Cedar Rapids, IA",Rainbow Connection,Rainbow Connection 6/4/12oz Can,PACKAGE,25,1.149676133533,21.7453,166,223,-0.255605381166,139,103.470852017926,78.470852017926,07/17/2026
"7G - Cedar Rapids, IA",Rainbow Connection,Rainbow Connection 1/6 Barrel Keg,DRAFT,11.111,0.098765433333,112.4989,8.888889,0,--,0,0,-11.111,07/03/2026
"7G - Cedar Rapids, IA",Rainbow Connection,Rainbow Connection 1/2 Barrel Keg,DRAFT,0,0.297897900901,0,165.333335,254.888893,-0.351351355275,41.333334,26.810811081066,26.810811081066,06/11/2026
"7G - Cedar Rapids, IA",Sweet Spot Light Hard Ice,Sweet Spot Light Hard Iced Tea 6/4/12oz Can,PACKAGE,28,0.046666666667,600,7,15,-0.533333333333,9,4.200000000003,-23.799999999997,07/01/2026
"7G - Cedar Rapids, IA",99Z GENERIC VOL,99Z GENERIC VOLUME 1/6 KEG,DRAFT,0,0,0,0,0,--,0,0,0,10/29/2024
"7G - Cedar Rapids, IA",Autumn Amber Ale,Autumn Amber Ale 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,10/31/2024
"7G - Cedar Rapids, IA",Delta Flyer,Delta Flyer 6/4/16oz can,PACKAGE,0,0.414814811111,0,37.333333,0,--,0,0,0,06/25/2026
"7G - Cedar Rapids, IA",Triple Eddy,Triple Eddy 6/4/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/03/2026
"7G - Cedar Rapids, IA",Triple Eddy,Triple Eddy 4/6/8oz Can,PACKAGE,0,0.444444611111,0,40.000015,0,--,0,0,0,06/11/2026
"7G - Cedar Rapids, IA",Triple Eddy,Triple Eddy 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,12/11/2025
"7G - Cedar Rapids, IA",Patagonia Kernza Lager,Patagonia Kernza Lager 1/2 Barrel Keg,DRAFT,0,0,0,0,68.88889,-1,62.000001,0,0,12/16/2025
"7G - Cedar Rapids, IA",Cold One,Cold One 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,02/19/2025
"7G - Cedar Rapids, IA",Aussie Eddy,Aussie Eddy 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,05/24/2024
"7G - Cedar Rapids, IA",Jingle Jam,Jingle Jam 6/4/12oz can,PACKAGE,0,0,0,0,0,--,0,0,0,12/13/2023
"7G - Cedar Rapids, IA",Jingle Jam,Jingle Jam 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,12/15/2023
"7G - Cedar Rapids, IA",Cedar Radler,Cedar Radler 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,09/20/2024
"7G - Cedar Rapids, IA",Strawberry Jam,Strawberry Jam 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,04/10/2026
"7G - Cedar Rapids, IA",Strawberry Jam,Strawberry Jam 1/2 Barrel Keg,DRAFT,0,0,0,0,6.888889,-1,0,0,0,04/02/2026
"7G - Cedar Rapids, IA",Strawberry Jam,Strawberry Jam 6/4/12oz can,PACKAGE,0,0.944444444444,0,85,53,0.603773584906,0,0,0,06/23/2026
"7G - Cedar Rapids, IA",Boomtown,Boomtown 1/6 Barrel Keg,DRAFT,0,0.178370356522,0,16.053333,52.746664,-0.695652164846,52.746661,16.053332086952,16.053332086952,05/28/2026
"7G - Cedar Rapids, IA",Boomtown,Boomtown 1/24/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,01/08/2025
"7G - Cedar Rapids, IA",Boomtown,Boomtown 1/2 Barrel Keg,DRAFT,0,0.506576888747,0,48.222223,757.777789,-0.93636363628,716.444456,45.591919987194,45.591919987194,05/13/2026
"7G - Cedar Rapids, IA",Boomtown,Boomtown 4/6/12oz Can,PACKAGE,0,1.171458998934,0,100,313,-0.680511182109,330,105.43130990403,105.43130990403,05/28/2026
"7G - Cedar Rapids, IA",Boomtown,Boomtown 2/12/12oz Can,PACKAGE,0,0,0,0,256,-1,0,0,0,07/02/2025
"7G - Cedar Rapids, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"7G - Cedar Rapids, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 4/6/12oz,PACKAGE,0,0,0,0,0,--,0,0,0,09/06/2024
"7G - Cedar Rapids, IA",Citrus Surfer Lemon Berry,Citrus Surfer Lemon Berry 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/01/2024
"7G - Cedar Rapids, IA",Dank Eddy,Dank Eddy 1/2 Barrel Keg,DRAFT,0,0.153086422222,0,13.777778,0,--,0,0,0,06/16/2026
"7G - Cedar Rapids, IA",Pink Boots,Pink Outside The Box 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,03/28/2025
"7G - Cedar Rapids, IA",Pink Boots,Pink Outside The Box 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,03/05/2025
"7G - Cedar Rapids, IA",Windbreak Pale Ale,Windbreak Pale Ale 1/2 Barrel Keg,DRAFT,0,0.229629633333,0,20.666667,0,--,0,0,0,05/19/2026
"7G - Cedar Rapids, IA",Windbreak Pale Ale,Windbreak Pale Ale 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,03/26/2026
"7G - Cedar Rapids, IA",Windbreak Pale Ale,Windbreak Pale Ale 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/01/0001
"7G - Cedar Rapids, IA",Big Ed,Big Ed 1/2 Barrel Keg,DRAFT,0,0,0,0,27.555556,-1,0,0,0,07/16/2025
"7G - Cedar Rapids, IA",Big Ed,Big Ed 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,02/04/2025
"7G - Cedar Rapids, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 6/4/16oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,11/29/2024
"7G - Cedar Rapids, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 4/6/12oz Can,PACKAGE,0,0,0,0,0,--,0,0,0,12/26/2025
"7G - Cedar Rapids, IA",A Real Nice Surprise IPA,A Real Nice Surprise 1/2 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,11/18/2025
"7G - Cedar Rapids, IA",A Real Nice Surprise IPA,A Real Nice Surprise IPA 1/6 Barrel Keg,DRAFT,0,0,0,0,0,--,0,0,0,01/22/2026
"7G - Cedar Rapids, IA",Organic Cold IPA,Organic Cold IPA 1/2 Barrel Keg,DRAFT,0,0,0,0,13.777778,-1,0,0,0,05/28/2025
"7G - Cedar Rapids, IA",Burch the Bear,Burch the Bear 1/6 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,01/22/2026
"7G - Cedar Rapids, IA",Burch the Bear,Burch the Bear 1/2 Barrel,DRAFT,0,0,0,0,0,--,0,0,0,11/18/2025
"7G - Cedar Rapids, IA",Burch the Bear,Burch The Bear 4/6/12oz can,PACKAGE,0,-0.011111111111,0,-1,0,--,0,0,0,04/16/2026
"7G - Cedar Rapids, IA",Squeeze Vodka Lemonade,Squeeze Vodka Strawberry Lemonade 6/4/12oz Can,PACKAGE,0,0,0,0,97,-1,81,0,0,09/12/2025
"7G - Cedar Rapids, IA",Double Blackberry,Double Blackberry 1/6 Barrel Keg,DRAFT,0,0.8408888,0,0,0,--,75.679992,75.679992,68.799992,03/20/2026
